% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
-0.059058349057902464,1.7492396894246645,0.930227724481654,0.21718255860156827,1.7524625527520654,1.492800624753952,-1.024633654195083,-1.0276516573815664,-1.6946654792745337,1.8081416834766437,-1.4354938984318018,-1.4008805019618513,0.2648093036993069,0.16732204888306038,0.06896821404811661,1.2145220960705023,1.3581867773838558,1.6322368002104677,1.557765179626288,1.1222321807756561,1.96
-0.059058349057902464,2.187093906342455,0.523397462920283,0.018191628286768898,1.3490822276807182,1.0868064493018004,-0.9403621972173645,-0.9211635450025073,-1.6946654792745337,1.8081416834766437,-1.4265695957097906,-1.365803919704919,0.2999299096434679,0.1152649245643293,0.13740468568932868,1.322629484705468,1.449803382739178,1.1410355475426326,1.3561985999227362,1.0418770609300003,3.57
-0.059058349057902464,2.159231066604649,0.22088802487994727,-0.2673847250675504,1.6164419789207833,1.003373050129183,-1.0921792205537282,-0.8913133339734173,-1.6946654792745337,1.8081416834766437,-1.4328909768045488,-1.4126767808613145,0.2447621811056366,0.2642289847795232,0.11762882260561576,1.3224305140515396,1.3765005600264613,1.2792292135847385,1.2126447880254518,1.9614967658302496,1.12
-0.059058349057902464,1.1119793843415633,-0.4918257548398697,0.49508547326735325,1.3620861066320809,0.9998906125984997,-1.051361289507584,-0.920794609810013,-1.6946654792745337,1.8081416834766437,-1.4239666740825374,-1.4042806058799324,0.31081546669870663,0.254112369263633,0.18517970845890372,1.3367121854335813,1.2661886348901454,1.6747715753799695,1.5839217720411802,1.0597337542290435,1.49
-0.059058349057902464,2.187093906342455,-0.41105733371191433,0.06682463835328156,0.6356894284088209,0.37145573987396063,-0.9058291462826301,-0.9561453091635652,-1.6946654792745337,1.8081416834766437,-1.420991906508534,-1.4858830999138648,-0.4485646550496409,-0.018330258858702878,-0.6953855404867775,-0.29290168594895843,0.17938009619306505,1.4251514349691645,1.6177645240716598,1.2293723405698638,1.47
-0.059058349057902464,1.8141760084515335,-0.6701668392526411,0.009066457954462953,0.9685887295637712,0.6229167499020445,-1.0676817039904372,-0.8813520837760692,-1.6946654792745337,1.8081416834766437,-1.4150423713605262,-1.4588210483209791,0.14358828956840475,0.39586135859709476,0.09126766370042463,0.20860384728005785,1.7094870975542398,0.2952299909330098,0.5318638935814277,1.8900699926341153,1.16
-0.059058349057902464,-0.2000536189472239,-1.1099660536020792,-0.039566552112049715,0.3410475391287849,0.1099827219451646,-0.9566826117002186,-0.9649997537834306,-1.6946654792745337,1.8081416834766437,-1.419876368668282,-1.4164932240346706,0.31634597045837604,0.14665436197022905,0.10504418246143502,1.6559827075137172,1.8083290624677772,1.4717223566875988,1.8764924815932895,1.898998339283637,1.15
0.8511081875489634,2.1030157034117796,-1.6251528031394806,1.1482610178493764,1.169368620572849,-0.30849018799193645,-1.069168449823244,-0.8249720784503373,-1.6946654792745337,1.8081416834766437,-1.4395842038460571,-1.4111502035919727,0.18902233148921851,0.2572078674161179,0.07167158119019955,-2.4056715746981374,0.39473396474171657,1.283575832945125,0.3749243390920737,2.1400636988205917,1.17
0.8511081875489634,0.402347428872652,-1.3828695925668435,0.2855176409764763,1.4793810947733945,0.8842446662670611,-0.913262875446663,-0.8293993007602699,-1.6946654792745337,1.8081416834766437,-1.406895564708994,-1.4324875904248244,0.1653517753978346,0.020739737872911335,0.14639371436374368,0.7080312425680334,1.4048058464805904,1.142000230921087,1.626349373119224,1.2115156472708335,2.5
0.8511081875489634,0.0958283502076129,-1.6261562060504213,-0.012191041115125987,1.0611763476974885,1.0931909181080528,-1.0067927042014042,-1.0575018684106574,-1.6946654792745337,1.8081416834766437,-1.4555397753793489,-1.2625170894587383,0.25869905058000303,0.1866553355898078,0.1665224800546736,2.3572768851382726,1.4747225270901185,1.5642432545015534,2.083285649835441,0.06868727613265996,4.14
0.8511081875489634,0.30838220052040466,-1.892333637590196,0.49508547326735325,0.5936608916380057,0.8582714863507162,-0.9266097982639042,-0.9841508442301841,-1.6946654792745337,1.8081416834766437,-1.5621243453888212,-1.4042806058799324,0.2749244043687159,0.05679181785937015,0.04650895944159675,0.7597746665148923,1.320700753537274,1.2339001831121288,0.8394521765363012,-0.6991505357257992,3.34
0.8511081875489634,-0.06298312157134006,-1.9562647373444466,0.10933963649245355,1.1272360527704268,1.14847461390765,-0.960027789824034,-0.8677350212167311,-1.6946654792745337,1.8081416834766437,-1.314779182445813,-1.4279425535547372,0.2936289494979696,0.2796133778531507,0.06917462878063986,0.6367555327604404,1.4855724894630156,1.2879224523055128,1.451424205129396,-0.8598607754171108,4.08
0.8511081875489634,-1.0952828003929904,-1.2698048293933204,-0.32815006387134016,-0.29975760783659083,0.5780803666944977,-0.9548241794092112,-0.920794609810013,-1.6946654792745337,1.8081416834766437,-1.499721834688699,-1.3669488526569262,0.10540874292406757,0.26644005488844075,0.06915465316136386,1.6290111299810677,1.8428104813495558,1.825661361747696,1.9988797923953403,-1.3509198411405416,5.36
0.7010379020698877,-0.2607481960754902,-1.7446018551639366,-0.16109722971962925,-0.15718307901381925,-0.5126480882282364,-1.051361289507584,-0.932566996406879,-1.6946654792745337,1.8081416834766437,-1.460745618633855,-1.4382122551848586,0.2310160186574655,0.17656199449611615,0.017058238088310064,2.3661089713876935,2.1731620280153447,1.2444562587016403,2.685584942173841,-1.5294867741308837,4.96
0.7010379020698877,-0.12152407298660928,-0.748564583173428,0.4374309879859448,0.9285367823935626,0.7131699225722493,-0.8794731974283316,-1.0243312406491174,-1.6946654792745337,1.8081416834766437,-1.4481028564443397,-1.5068388424293808,0.39404001293041846,0.16621263475823475,0.053527060347399756,-1.3009091266056616,-0.03442377773088689,1.081446944372428,0.27701449045043286,-1.5294867741308837,4.96
0.7010379020698877,-1.536471724938421,0.6956850506505635,0.6181715776361205,-0.0011105238395380443,1.003373050129183,-0.9266097982639042,-1.100231271614097,-1.6946654792745337,1.8081416834766437,-1.4142986794670256,-1.436685677915516,-0.014660400768613314,0.3028878000522852,0.10469127985421726,0.9610555908149017,1.3624552241195664,1.3018937288210428,1.1988924747440233,0.0954723160812119,2.97
0.7010379020698877,-1.4603656253322237,0.8999381882579693,0.47382797419777023,-1.1223049670262457,1.14847461390765,-0.9221833504435027,-1.0254380462266,-1.6946654792745337,1.8081416834766437,-1.406895564708994,-1.3013754199510872,0.2172774844903429,-1.9478574405742823,0.10258052275066942,1.4877972353172946,1.4388818821528337,1.2537704430453276,1.627626458101507,0.5418896485570606,2.67
0.7010379020698877,-0.3092088689633855,0.7572675260088754,0.8930673338969461,-0.8283912949674909,1.14847461390765,-0.935530273260744,-0.8765559262736423,-1.6946654792745337,1.8081416834766437,-1.2717126609767146,-1.3700020071956105,0.20658263446129946,-2.0796905826609997,-0.031083004368000086,1.276202998788612,1.503266274255741,1.426393326214989,1.808972525585589,1.2740140738174461,1.59
0.7010379020698877,-1.698326114264711,-1.4249353299870688,-0.08204698866858574,-0.764828334653217,1.003373050129183,-0.9763819939849058,-0.952455957238622,-1.6946654792745337,1.8081416834766437,-1.4878565685696619,-1.4942445799573072,0.2871372823262751,1.4388758602803582,0.10522396303492361,1.688801811486848,1.9593939231981174,1.5996371550075634,1.8275966815772047,1.0418770609300003,1.52
0.7010379020698877,0.5458869920784509,0.08123859776929089,-0.6167335756306306,-0.4576246983061618,0.8019720796046728,-1.0940376528447355,-0.9760678095582613,-1.6946654792745337,1.8081416834766437,-1.419876368668282,-1.4088603376879594,0.3268501134612233,1.6713218787372768,0.2433753459510416,1.2037113572070062,0.9496558864553323,1.1348371796282033,1.0984521058597134,1.2204439939203424,1.82
0.7010379020698877,0.4014630502528662,-1.995970823963118,-0.7572064580957169,-0.4589250862012999,1.14847461390765,-1.037980577012324,-0.7092605862589195,-1.6946654792745337,1.8081416834766437,-1.3663981606901714,-1.3863780179031007,0.5007520365083674,1.9037678971941954,0.234952293156127,1.0461376532201512,1.138457154779322,1.2981569667688735,0.8971456730969969,-0.10987965685768203,2.98
0.7010379020698877,0.5803531921773277,-0.41374777668191004,-1.220576168103599,-0.056845149025086125,0.888742814744194,-0.8189558840975002,-0.952455957238622,-1.6946654792745337,1.8081416834766437,-1.2167470692116016,-1.3951558372018182,0.18291207836991555,2.136213915651114,0.16652913859443302,1.348783071771965,1.5151177716169062,1.1736573693749262,1.137592395594475,0.9972353276824181,1.99
0.656211712900812,0.7526023057624712,0.6482384272903461,1.9563570678458333,-0.0825668215908876,1.0048240657669676,-1.095896085135744,-1.0681674494300397,-1.6946654792745337,1.8081416834766437,-1.384618612080944,-1.5118002185547432,0.47001769216670214,2.368659934108032,0.24700425011960214,1.410972455050116,1.2615624970871955,1.493455453489534,1.2061411145045706,0.4793912220104351,2.36
0.656211712900812,0.6658349367323698,0.6145858373541656,0.8262876782832258,0.5660406527453076,0.8582714863507162,-1.095896085135744,-0.8913133339734173,-1.6946654792745337,1.8081416834766437,-1.2806031595217484,-1.382179930412409,-0.5798931415689031,-0.667329763740835,-0.45720291477381847,0.6510150962920467,0.15176634580226275,0.21419658714293488,-0.23578242937968547,1.0418770609300003,1.83
0.656211712900812,0.49230838736309124,0.6189633203832171,-0.04412913727820858,0.40117747539989895,0.9464932371280252,-1.0818057894020998,-0.9885780665401168,-1.6946654792745337,1.8081416834766437,-1.3901624971052233,-1.414966646765328,-0.48960480708691045,-0.5530911414467498,-0.5410539059567123,0.2746842122350505,0.324507285207249,0.13440507459868453,0.4332563781439108,1.0418770609300003,1.83
0.656211712900812,0.5007836824693723,0.8299425654156133,0.2430026428373043,0.5423735930538225,1.2935761776861168,-0.9726651294028898,-0.8913133339734173,-1.6946654792745337,1.8081416834766437,-1.4054081809219918,-1.476723636297811,-0.4714723830362431,-0.4582168384223446,-0.4492925695403335,0.08014618231820317,0.02304525373874539,0.17569795852236247,0.7624250323271651,0.4079644488143009,3.42
0.656211712900812,-1.1531593754720513,0.8164903505656327,0.21863429024533992,0.4205792627953359,1.3236122013882596,-1.0067927042014042,-1.1787138489265363,-1.6946654792745337,1.8081416834766437,-1.4291725173370438,-1.4508065176569322,-0.457726220588072,-0.6058077077277895,-0.5362397817110811,0.4653091526246201,0.3028312065326029,0.027912900269199202,0.36444751229298,-0.4268359629155381,3.865
0.656211712900812,0.07407918711362001,0.7222697145876973,-0.13372171872269964,0.3342595143161751,1.1494903248540995,-0.9741518752356958,-0.9178431282700582,-1.6946654792745337,1.8081416834766437,-1.4291725173370438,-1.4080970490532876,0.2279647062383378,0.1781058645019926,0.23406004882844425,1.5819766781772047,1.7751830235703547,0.8897854248716824,0.8250494959027843,-0.4268359629155381,3.865
0.656211712900812,0.33119589343451034,0.7343877343582936,0.08497128390048919,0.37025425125355427,1.031377651938427,-1.0869756101389052,-0.9045614613402612,-1.6946654792745337,1.8081416834766437,-1.4142986794670256,-1.4187830899386842,0.16230046297870693,0.19740811864580768,0.17800846113864832,1.3721289618330126,1.4100042899911218,0.9730586682301196,0.39578339380268346,-1.8687639468125246,4.97
0.656211712900812,0.6324087003808339,0.4641746383635257,-0.11858223158045726,0.07574240076303156,0.9154415024794329,-0.9589127304494286,-0.7958597378062356,-1.6946654792745337,1.8081416834766437,-1.42582590381629,-1.4161115797173351,-0.5489680902010425,-0.5910982728979364,-0.4133364548426741,0.21466139829968583,0.11137110127547514,0.27349689413107353,-0.4664499918739465,-1.9759041066067324,5.06
0.49639660368932925,-2.068736634994724,0.5950690994160797,0.36453332044488385,0.29644423432560446,0.8880173069253035,-1.0558215270060027,-0.8293993007602699,-1.6946654792745337,1.8081416834766437,-1.4150423713605262,-1.4203096672080258,-0.6593111755577532,-0.6458241976288348,-0.6231270670239993,0.4614292248729971,0.43617843639906967,0.13782027552470294,0.1361449219881304,-0.6723654957772472,3.62
0.49639660368932925,0.5717059345616438,0.8528333834718083,0.17923014562854928,0.7657282179224705,1.003373050129183,-1.0101378823252196,-0.7350860497335262,-1.6946654792745337,1.8081416834766437,-1.389790651158473,-1.3661855640222542,-0.5493495042534337,-2.282803602438916,-0.552000545320222,1.2475401706975615,0.20633807962726425,0.20891854934817905,0.41205440246583575,-1.2705647212948923,4.92
0.49639660368932925,0.3426109285824871,0.7949557804000498,0.7837726801440598,0.6159235324027457,1.14847461390765,-1.0320673833591167,-0.8382537453801353,-1.6946654792745337,1.8081416834766437,-1.3816438445069397,-1.47596034766314,-0.5359923841387012,-0.541717707132106,-0.5099718423625133,1.2122781492511878,1.279995510085547,0.7569030615684174,1.1037141689811536,0.7383132748464329,2.13
0.49639660368932925,0.678633860646493,0.7929379481725528,0.00605929954949769,0.2528812398385308,1.2935761776861168,-0.991959035551357,-0.8470746504370466,-1.6946654792745337,1.8081416834766437,-1.4402940915625804,-1.5460788172390652,-0.4901769281654968,-0.6520074357930713,-0.5649380880716205,-0.8818879833555938,-0.5935426079667666,0.2110918590283723,0.2535303166095757,0.10440066273072075,2.77
0.49639660368932925,-0.037794708289290845,0.8383557128996575,0.701749842270681,0.06029379256881239,1.235100247483395,-1.0042246886720112,-0.9266640333269694,-1.6946654792745337,1.8081416834766437,-1.4046644890284912,-1.4061888274666103,-0.560235061308672,-0.5324467289561174,-0.5857926345962631,0.3161474857288905,0.2854235745936689,0.25145332451768154,-0.07524811716242608,0.7383132748464329,2.03
0.49639660368932925,0.3633201279291392,0.40595521671770957,1.4171424573002656,-0.03988809087250565,0.5972337731132552,-0.9169797400286799,-0.9550385035860826,-1.6946654792745337,1.8081416834766437,-1.4131831416267746,-1.4042806058799324,-0.5462981918343055,-0.48566514033585734,-0.5389298317736467,-0.4958849147325865,0.20661230944547995,-0.1171887858278071,0.9859030793656147,0.7829550080940152,2.12
0.4924986741963656,0.384348686221825,0.8905216378629827,1.627181635747348,0.48429826965702494,1.003373050129183,-0.9696916377372768,-0.802869506463629,-1.6946654792745337,1.8081416834766437,-1.406895564708994,-1.504167332208032,-0.45390445178311456,-0.5003745751657099,-0.590107368359982,-2.841841747686276,-0.03864453232429954,0.07137909387307101,0.09046548414964527,0.7650983147949848,2.4
0.4924986741963656,-0.20603353086818993,0.29962758737479117,0.6743743312737573,0.1088762843311124,1.003373050129183,-0.9637446544060501,-0.9915295480800715,-1.6946654792745337,1.8081416834766437,-1.4142986794670256,-1.4157299353999988,-0.586003394688207,-0.5786076663177341,-0.5283294364775961,0.6933516298781324,-0.3485719190507778,-0.042963607260379184,1.353620780236278,0.6579581550007771,2.43
0.4924986741963656,0.897746852389363,0.31443605011538384,1.0389663640964841,0.18604130202851218,1.0614136756405699,-1.04838779784197,-0.9251882925569915,-1.6946654792745337,1.8081416834766437,-1.4440125510300854,-1.3882862394897777,-0.4737608673505891,-0.5038967710585124,-0.4277189007217377,0.3599873531446652,0.17411011446908622,1.3531217427113202,1.3001014595898939,0.0954723160812119,2.99
0.4924986741963656,1.1270138208779226,-0.24483426906973982,-0.0957693057496865,-0.4126052693765396,0.33561565362067974,-0.9440790617993814,-0.9196878042325304,-1.6946654792745337,1.8081416834766437,-1.4142986794670256,-1.4187830899386842,-0.49170258437506065,-0.5742088005220976,-0.5646184781631969,0.560140777072409,-0.18018288763052456,1.4922135622437094,1.0961699076969313,-1.8687639468125246,5.04
0.4924986741963656,1.1688334654265,-1.9680409385409865,-1.6136255527137164,0.38440247155263996,0.10403355783024716,-0.9752669346103013,-0.802869506463629,-1.6946654792745337,1.8081416834766437,-1.4180171389345306,-1.3364520022080197,-0.273510861564276,-0.11919384652901852,-0.383546147961687,2.00360654777879,-0.4293385620332023,1.827213725804977,1.475215825354876,-1.083069441655035,4.71
0.4924986741963656,0.5448470283311102,-2.022897306474308,0.2149189667750295,0.2684078713064598,1.0026475423102892,-0.9481676128395998,-0.7125810029913685,-1.6946654792745337,1.8081416834766437,-1.4221074443487849,-1.4347774563288378,0.21288359460679862,2.332557062350008,0.13164504879794425,0.9361842590737285,0.037209820001385605,1.3006407492605225,1.6188405864178423,-1.0802577535132087,4.704751381
0.4924986741963656,-0.10729212816079603,0.3403370769044038,1.1224409336136345,-0.08602585339194915,0.2778652312368486,-1.0970111445103494,-0.7586643624902114,-1.6946654792745337,1.8081416834766437,-1.4325191308577985,-1.443173631310221,-0.38441843971852535,-2.188851891303972,-0.4859211967536342,-0.07069568121070775,-1.0167865247943617,2.255754912132128,1.3754139989617056,-0.5741536826325611,3.76
0.4924986741963656,1.0111356556132034,0.09772307416332418,-0.679054341195608,0.8284069144680527,0.2778652312368486,-1.0413257551361386,-0.8437542337045965,-1.6946654792745337,1.8081416834766437,-1.406895564708994,-1.4355407449635096,-0.0868163111999387,-1.1775438890495282,-0.15788823553507955,0.48431085007487634,0.9365643933944076,0.22320029867516494,0.5367357362916154,-0.8420040821180804,3.55
0.4924986741963656,0.6618388555614855,0.5304653889193296,0.06682463835328156,0.3508264561002109,0.6554195001884213,-1.066194958157631,-1.0460648774433314,-1.6946654792745337,1.8081416834766437,-1.4923187199306664,-1.4088603376879594,-0.18474818329184714,-1.62092163194304,-0.21826121552835345,0.1760279296617301,-0.24223036476080823,0.21414114556946062,0.243774806328253,-0.6723654957772472,3.06
0.5373248633654398,0.09295411969330905,0.5452738516599235,0.4252986592486677,-0.05343813273982806,0.8298315798501372,-0.9489109857560027,-0.8234963376803603,-1.6946654792745337,1.8081416834766437,-1.4239666740825374,-1.4073337604186167,-0.12786409151825628,-0.13566437930527261,-0.24339054457816214,0.27658548737259764,0.4164458125230856,0.21481753276584714,0.4284200100165642,1.3454408470135806,1.44
0.5373248633654398,1.0420889073057085,0.671790829683426,0.14272946429931369,0.23779674025494532,1.003373050129183,-0.9882421709693401,-0.880983148583575,-1.6946654792745337,1.8081416834766437,-1.4150423713605262,-1.405043894514603,-0.214910406554926,-0.16467982564686034,-0.37240641094517135,0.2999866470597372,0.408528916901543,0.34956273293784906,-0.08638713617455415,1.0775904475280738,1.59
0.5373248633654398,0.633849909983448,0.6381382397472456,0.3371578094479542,0.5109042059915181,1.14847461390765,-0.996419273049777,-0.9119401651901486,-1.6946654792745337,1.8081416834766437,-1.3942528025194787,-1.4187830899386842,-0.16680646626737516,-0.17039757536711458,-0.11373545839430525,0.6971652340784452,0.7710965056899352,0.56503086408847,1.4919007041511743,1.6757896730457125,1.52
0.5373248633654398,0.8456094572766172,0.43288169922889974,0.24144721607611658,0.04232243185802225,1.2349551459196157,-1.0457859926345585,-1.0479095534058036,-1.6946654792745337,1.8081416834766437,-1.4477310104975893,-1.3535913015501806,-0.08166722149266036,-0.31584719783023896,-0.10330152659222512,0.7211522518021547,0.6984613729693958,0.8351422100553868,0.9189980161271603,1.0061636743319395,1.96
0.5373248633654398,1.7725938359397506,-0.04494758808576978,-1.5737358142315907,0.5724385611893773,1.575340198293694,-1.1181634829498242,-0.9134159059601256,-1.6946654792745337,1.8081416834766437,-1.1691845922045212,-1.4965344458613208,0.17222485662191975,0.14114608204976695,0.067356847426481,1.8384277432417453,2.3845932178599494,1.4127325225109153,2.223906896217856,1.845428259386533,1.9
0.5373248633654398,1.1063046215312704,0.8851297255173767,1.9527310880886806,0.5202149833206943,1.575340198293694,-1.072141941488857,-0.8765559262736423,-1.6946654792745337,1.8081416834766437,-1.3103170310848073,-1.4279425535547372,2.3064707770620454,2.049374496325284,2.296559987406138,0.4877928365186406,0.5327073324111327,1.4822340790183308,1.185211110628278,1.845428259386533,1.9
0.5373248633654398,1.0810343213399822,-0.24146018895162957,0.15786895144155605,0.4840902075938017,1.2935761776861168,-1.1137370351294227,-0.8618320581368215,-1.6946654792745337,1.8081416834766437,-1.4261977497630403,-1.4447002085795626,0.1653517753978346,0.23695912010287076,0.2089040856196001,1.2606832877821201,1.1382067710322543,0.9108975760507052,1.4553618838247657,1.1133038341261472,1.09
0.5373248633654398,0.6274545423718485,0.6751538833959218,0.5832263230680726,0.6616971863115508,1.2935761776861168,-0.9771253669013098,-0.8175933746004498,-1.6946654792745337,1.8081416834766437,-1.4217355984020346,-1.3669488526569262,0.29057763707884104,0.13237938302142632,0.11762882260561576,1.5707016744545386,1.6228304749979556,1.5369216470934062,1.78674178700512,1.943640072531219,1.0
0.20600085646358332,-0.3764475260625142,-1.0692565640724667,0.03187938378523371,-1.7785327144279435,-1.4700282060385623,-0.9618862221150416,-0.8662592804467533,-1.6946654792745337,1.8081416834766437,-1.459258234846854,-1.4317243017901535,0.33810945628780503,-1.0066242905598175,0.3536807155957506,0.970285618372182,-2.8684826789780797,2.901955149751491,-2.86157557670055,1.0686621008785522,1.04
0.20600085646358332,-1.1739510079136273,-0.9232118217052624,0.18068187727232682,-0.7767658955305711,-0.7932745125757931,-0.9878704845111386,-0.8448610392820801,-1.6946654792745337,1.8081416834766437,-1.396112032253231,-1.4042806058799324,0.32607965707539355,-1.855101109969998,0.10688193943487063,0.860420655627506,0.7441623683268853,1.3462913408592834,0.7676516208657648,1.7829298328399203,1.25
0.20600085646358332,0.3558847965701985,-0.2138721221035551,0.1731121337012086,-0.0481065423697715,0.5695193744315669,-1.0209167896130669,-1.018797212761701,-1.6946654792745337,1.8081416834766437,-1.4195045227215317,-1.4469900744835762,0.26957697935419417,-2.0364108721387764,0.25414886328082215,1.1285446657225708,1.2708266957286698,1.4096277943963533,1.3203456215312572,1.2293723405698638,2.46
